idCentro,Codigo,Denominacion,DesEtapaCentro,DescripcionEtapaCentro,Direccion,Localidad,CodigoPostal,Municipio,Isla,Provincia,Telefono,Fax,CorreoElectronico,SegundoCorreoElectronico,PaginaWeb,Naturaleza,TipoCentro,Titular,CentroCER,PreferenteAuditivoMotorico,ColectivoEscuelasRurales,CentroProfesores,URLWebCEP,CentroDestino,EOEP,CentroCepaAlQuePertenece,CentroAdscritoEOI,FotoCentro,DescargarMapaCentroGoogleEarth,VerMapaCentroGoogleMaps,Longitud,Latitud,DescargarZonasInfluenciaCentroGoogleEarth,Concierto,CentroProfesoresCodigo,CentroProfesoresNombre,ZonaInspeccionCodigo,ZonaInspeccionNombre,FuenteCEP,FuenteZonaInspeccion
580,35008494,CEIP LA VIÑUELA,CEIP,Colegio de Educación Infantil y Primaria,"CAMINO LA VIÑUELA, S/N",AGÜIMES,35260,AGÜIMES,GRAN CANARIA,Las Palmas,928-599195,,35008494@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceiplavinuela,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35000082 IES JOAQUÍN ARTILES,35702374 - E.O.E.P. INGENIO-AGÜIMES,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/580.kmz,"https://maps.google.com/maps?q=27.9053208923496,-15.4480677357026+(CEIP+LA+VIÑUELA)&iwloc=A&hl=es&z=18",-15.4480677357026,27.9053208923496,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008494.geojson,Público,,,323,,,Datos Abiertos de Canarias
582,35008512,EEI JOSÉ MELIÁN RODRÍGUEZ,EEI,Escuela de Educación Infantil,"C/ TIRMA, S/N",CRUCE DE ARINAGA,35118,AGÜIMES,GRAN CANARIA,Las Palmas,928-499559,,35008512@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/eeijosemelianrodriguez,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35000136 CEP DORAMAS,35702374 - E.O.E.P. INGENIO-AGÜIMES,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/582.kmz,"https://maps.google.com/maps?q=27.87783567,-15.43036716+(EEI+JOSÉ+MELIÁN+RODRÍGUEZ)&iwloc=A&hl=es&z=18",-15.43036716,27.87783567,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008512.geojson,Público,,,323,,,Datos Abiertos de Canarias
583,35008524,CEIP OASIS DE MASPALOMAS,CEIP,Colegio de Educación Infantil y Primaria,"AVDA. ALEJANDRO CASTILLO, S/N",MASPALOMAS,35100,SAN BARTOLOMÉ DE TIRAJANA,GRAN CANARIA,Las Palmas,928-211667,928-774313,35008524@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceipoasisdemaspalomas,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,Motórico,,,,35006643 IES FARO DE MASPALOMAS,35702373 - E.O.E.P. GRAN CANARIA SUR,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/583.kmz,"https://maps.google.com/maps?q=27.7666797800001,-15.590365224+(CEIP+OASIS+DE+MASPALOMAS)&iwloc=A&hl=es&z=18",-15.590365224,27.7666797800001,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008524.geojson,Público,,,327,,,Datos Abiertos de Canarias
584,35008536,CEAD PROFESOR FÉLIX PÉREZ PARRILLA,CEAD,Centro de Educación a Distancia,"C/ DOCTOR GARCÍA CASTRILLO, 22",LAS PALMAS DE GRAN CANARIA,35005,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-245743 y 928-290345,928-245420,35008536@gobiernodecanarias.org,,http://www.cead-laspalmas.net,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702657 - E.O.E.P. ARENALES,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/584.kmz,"https://maps.google.com/maps?q=28.1243895719974,-15.4330431514414+(CEAD+PROFESOR+FÉLIX+PÉREZ+PARRILLA)&iwloc=A&hl=es&z=18",-15.4330431514414,28.1243895719974,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008536.geojson,Público,,,306,,,Datos Abiertos de Canarias
586,35008561,IES MESA Y LÓPEZ,IES,Instituto de Educación Secundaria,"AVDA. MESA Y LÓPEZ, 69",LAS PALMAS DE GRAN CANARIA,35010,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-599130,,35008561@gobiernodecanarias.org,,http://www.iesmesaylopez.org,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702656 - E.O.E.P. LAS CANTERAS,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481894,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/586.kmz,"https://maps.google.com/maps?q=28.1311357944678,-15.4388745443134+(IES+MESA+Y+LÓPEZ)&iwloc=A&hl=es&z=18",-15.4388745443134,28.1311357944678,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008561.geojson,Público,,,309,,,Datos Abiertos de Canarias
587,35008597,IES JINÁMAR,IES,Instituto de Educación Secundaria,"C/ COMPAÑÍA DE JESÚS, 3. POLÍGONO DE JINÁMAR, IIIª FASE.",JINÁMAR,35220,TELDE,GRAN CANARIA,Las Palmas,928-712066,928-710502,35008597@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/iesjinamar,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702368 - E.O.E.P. VALLE DE JINÁMAR,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482920,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/587.kmz,"https://maps.google.com/maps?q=28.03116558,-15.4155104609999+(IES+JINÁMAR)&iwloc=A&hl=es&z=18",-15.4155104609999,28.03116558,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008597.geojson,Público,,,321,,,Datos Abiertos de Canarias
590,35008627,CPEIPS ARENAS INTERNACIONAL,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","AVDA. DEL MAR, 37",COSTA TEGUISE,35509,TEGUISE,LANZAROTE,Las Palmas,928-590835 y 928-417500,928-591761,internacional@colegioarenas.es,,http://www.colegioarenas.es,Privado,Docente,Titularidad Privada,,,,,,,35702664 - E.O.E.P. LANZAROTE NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/590.kmz,"https://maps.google.com/maps?q=29.001011399,-13.4934383089999+(CPEIPS+ARENAS+INTERNACIONAL)&iwloc=A&hl=es&z=18",-13.4934383089999,29.001011399,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008627.geojson,Sin niveles concertados,,,201,,,Datos Abiertos de Canarias
591,35008639,CEIP PINTOR NÉSTOR,CEIP,Colegio de Educación Infantil y Primaria,"C/ PADRE PAUL EMILIO MOLINA RÍOS, 2",LAS PALMAS DE GRAN CANARIA,35014,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-304086,,35008639@gobiernodecanarias.org,,,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35007842 IES ANA LUISA BENÍTEZ,35702659 - E.O.E.P. LAS PALMAS-MILLER,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482473,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/591.kmz,"https://maps.google.com/maps?q=28.0936894005264,-15.4414882958016+(CEIP+PINTOR+NÉSTOR)&iwloc=A&hl=es&z=18",-15.4414882958016,28.0936894005264,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008639.geojson,Público,,,314,,,Datos Abiertos de Canarias
592,35008640,CEE PUERTO DEL ROSARIO,CEE,Centro de Educación Especial,PAREDONES (MAJADA MARCIAL),PUERTO DEL ROSARIO,35600,PUERTO DEL ROSARIO,FUERTEVENTURA,Las Palmas,928-211291,,35008640@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceeepuertodelrosario,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702376 - E.O.E.P. FUERTEVENTURA NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/592.kmz,"https://maps.google.com/maps?q=28.5103825314546,-13.8679326835851+(CEE+PUERTO+DEL+ROSARIO)&iwloc=A&hl=es&z=18",-13.8679326835851,28.5103825314546,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008640.geojson,Público,,,102,,,Datos Abiertos de Canarias
593,35008652,CEE MARENTE,CEE,Centro de Educación Especial,"URB. MARENTE, S/N",SANTA MARÍA DE GUÍA,35450,SANTA MARÍA DE GUÍA DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-303130,,35008652@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceeemarente,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/593.kmz,"https://maps.google.com/maps?q=28.139765,-15.635287+(CEE+MARENTE)&iwloc=A&hl=es&z=18",-15.635287,28.139765,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008652.geojson,Público,,,301,,,Datos Abiertos de Canarias
594,35008664,CEE PETRA LORENZO,CEE,Centro de Educación Especial,"CRUZ DE JEREZ, 2",TELDE,35215,TELDE,GRAN CANARIA,Las Palmas,928-599205,,35008664@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceeepetralorenzo,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702379 - E.O.E.P. TELDE-VALSEQUILLO,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/594.kmz,"https://maps.google.com/maps?q=27.97641,-15.420664+(CEE+PETRA+LORENZO)&iwloc=A&hl=es&z=18",-15.420664,27.97641,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008664.geojson,Público,,,319,,,Datos Abiertos de Canarias
595,35008691,CEO OMAYRA SÁNCHEZ,CEO,Centro de Educación Obligatoria,CTRA. MARZAGÁN. LLANOS BARRERA,MARZAGÁN,35229,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-393057,,35008691@gobiernodecanarias.org,,https://www3.gobiernodecanarias.org/medusa/edublog/ceoomayrasanchez/bienvenida/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702368 - E.O.E.P. VALLE DE JINÁMAR,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482919,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/595.kmz,"https://maps.google.com/maps?q=28.040872,-15.419694+(CEO+OMAYRA+SÁNCHEZ)&iwloc=A&hl=es&z=18",-15.419694,28.040872,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008691.geojson,Público,,,321,,,Datos Abiertos de Canarias
596,35008706,CEIP ATLÁNTIDA,CEIP,Colegio de Educación Infantil y Primaria,"AVDA. PARQUE CENTRAL,17",LAS PALMAS DE GRAN CANARIA,35013,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-599160,,35008706@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipatlantida,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35009383 IES PRIMERO DE MAYO,35702660 - E.O.E.P. ESCALERITAS,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482918,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/596.kmz,"https://maps.google.com/maps?q=28.0997777060001,-15.444743402+(CEIP+ATLÁNTIDA)&iwloc=A&hl=es&z=18",-15.444743402,28.0997777060001,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008706.geojson,Público,,,315,,,Datos Abiertos de Canarias
597,35008718,CEIP BATERÍA DE SAN JUAN,CEIP,Colegio de Educación Infantil y Primaria,"BATERÍA DE SAN JUAN, 1",LAS PALMAS DE GRAN CANARIA,35015,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-304501,,35008718@gobiernodecanarias.org,,,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35009139 IES LA VEGA DE SAN JOSÉ,35702658 - E.O.E.P. LA VEGA DE SAN JOSÉ,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/597.kmz,"https://maps.google.com/maps?q=28.0961159592694,-15.4200636297061+(CEIP+BATERÍA+DE+SAN+JUAN)&iwloc=A&hl=es&z=18",-15.4200636297061,28.0961159592694,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008718.geojson,Público,,,310,,,Datos Abiertos de Canarias
598,35008721,CEIP AGUADULCE,CEIP,Colegio de Educación Infantil y Primaria,"C/ MOLINO DE VIENTO, 18",LAS PALMAS DE GRAN CANARIA,35004,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-599212,,35008721@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipaguadulce,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,Motórico,,,,35002911 IES PÉREZ GALDÓS,35702657 - E.O.E.P. ARENALES,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/598.kmz,"https://maps.google.com/maps?q=28.114083328459,-15.422007006783+(CEIP+AGUADULCE)&iwloc=A&hl=es&z=18",-15.422007006783,28.114083328459,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008721.geojson,Público,,,308,,,Datos Abiertos de Canarias
600,35008743,CEIP JOSÉ PÉREZ Y PÉREZ,CEIP,Colegio de Educación Infantil y Primaria,"C/ SARGENTO PROVISIONAL, S/N",LAS PALMAS DE GRAN CANARIA,35012,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-303017,,35008743@gobiernodecanarias.org,feria35008743@gmail.com,http://www3.gobiernodecanarias.org/medusa/edublog/ceipjoseperezyperez,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,Motórico,,,,35009395 IES FERIA DEL ATLÁNTICO,35702661 - E.O.E.P. TAMARACEITE-SIETE PALMAS,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/600.kmz,"https://maps.google.com/maps?q=28.1091792060368,-15.4464362222272+(CEIP+JOSÉ+PÉREZ+Y+PÉREZ)&iwloc=A&hl=es&z=18",-15.4464362222272,28.1091792060368,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008743.geojson,Público,,,316,,,Datos Abiertos de Canarias
605,35008901,CEIP MAESTRO MANUEL CRUZ SAAVEDRA,CEIP,Colegio de Educación Infantil y Primaria,"C/ SANTO TOMÁS DE AQUINO, S/N",GÁLDAR,35460,GÁLDAR,GRAN CANARIA,Las Palmas,928-599300,,35008901@gobiernodecanarias.org,,,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,Auditivo,,,,35009334 IES ROQUE AMAGRO,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/605.kmz,"https://maps.google.com/maps?q=28.139131,-15.663850+(CEIP+MAESTRO+MANUEL+CRUZ+SAAVEDRA)&iwloc=A&hl=es&z=18",-15.663850,28.139131,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008901.geojson,Público,,,302,,,Datos Abiertos de Canarias
606,35008925,CEIP JINÁMAR FASE V,CEIP,Colegio de Educación Infantil y Primaria,"C/ JULIO CARO BAROJA, 2",VALLE DE JINÁMAR,35220,TELDE,GRAN CANARIA,Las Palmas,928-117624,,35008925@gobiernodecanarias.org,,https://www3.gobiernodecanarias.org/medusa/edublog/ceipjinamarfasev/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",35707202,,CER TELDE,,,35010142 IES LILA,35702368 - E.O.E.P. VALLE DE JINÁMAR,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482912,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/606.kmz,"https://maps.google.com/maps?q=28.022722,-15.400211+(CEIP+JINÁMAR+FASE+V)&iwloc=A&hl=es&z=18",-15.400211,28.022722,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008925.geojson,Público,,,321,,,Datos Abiertos de Canarias
609,35008962,CEPA AGÜIMES-INGENIO,CEPA,Centro de Educación de Personas Adultas,"C/ ALCALDE ANTONIO HDEZ. RGUEZ., 35",INGENIO,35250,INGENIO,GRAN CANARIA,Las Palmas,928-784214,928-126203,35008962@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/cepaaguimesingenio,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/609.kmz,"https://maps.google.com/maps?q=27.921572767,-15.4393359229999+(CEPA+AGÜIMES-INGENIO)&iwloc=A&hl=es&z=18",-15.4393359229999,27.921572767,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008962.geojson,Público,,,322,,,Datos Abiertos de Canarias
610,35008974,CEPA GÁLDAR,CEPA,Centro de Educación de Personas Adultas,"C/ TENESORA VIDIÑA, 17",GÁLDAR,35460,GÁLDAR,GRAN CANARIA,Las Palmas,928-577819,,35008974@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/cepagaldar,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481916,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/610.kmz,"https://maps.google.com/maps?q=28.1468,-15.650111+(CEPA+GÁLDAR)&iwloc=A&hl=es&z=18",-15.650111,28.1468,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008974.geojson,Público,,,302,,,Datos Abiertos de Canarias
611,35008986,CEPA SANTA LUCÍA DE TIRAJANA,CEPA,Centro de Educación de Personas Adultas,"C/ PÍO X, 22",VECINDARIO,35110,SANTA LUCÍA DE TIRAJANA,GRAN CANARIA,Las Palmas,928-753970 y 928-755744,928-755697,35008986@gobiernodecanarias.org,,https://www3.gobiernodecanarias.org/medusa/edublog/cepasantaluciadetirajana/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702663 - E.O.E.P. GRAN CANARIA SURESTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/611.kmz,"https://maps.google.com/maps?q=27.8453671392188,-15.4414499933585+(CEPA+SANTA+LUCÍA+DE+TIRAJANA)&iwloc=A&hl=es&z=18",-15.4414499933585,27.8453671392188,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008986.geojson,Público,,,326,,,Datos Abiertos de Canarias
612,35008998,CPDEM LYCÉE FRANÇAIS RENÉ VERNEAU DE GRAN CANARIA,CPDEM,Centro Privado Docente Extranjero Mixto,"CTRA. DE TALIARTE, S/N",PLAYA DE MELENARA,35214,TELDE,GRAN CANARIA,Las Palmas,928-576091,928-133024,liceofrances.gc@mlfmonde.org,marga.barbuzano@mlfmonde.org,http://www.lyceeverneaugrancanaria.org,Privado,Docente,Centro Extranjero,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/612.kmz,"https://maps.google.com/maps?q=27.991508,-15.370919+(CPDEM+LYCÉE+FRANÇAIS+RENÉ+VERNEAU+DE+GRAN+CANARIA)&iwloc=A&hl=es&z=18",-15.370919,27.991508,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35008998.geojson,Sin niveles concertados,,,320,,,Datos Abiertos de Canarias
613,35009000,CEIP ARTEMI SEMIDÁN,CEIP,Colegio de Educación Infantil y Primaria,"C/TAMARÁN, Nº59",ARGUINEGUÍN,35120,MOGÁN,GRAN CANARIA,Las Palmas,928-599197,,35009000@gobiernodecanarias.org,ceipartemisemidan@hotmail.com,http://www3.gobiernodecanarias.org/medusa/edublog/ceipartemisemidan,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35010105 IES ARGUINEGUÍN-LIDIA PULIDO,35702373 - E.O.E.P. GRAN CANARIA SUR,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/613.kmz,"https://maps.google.com/maps?q=27.7610923400001,-15.6803955459999+(CEIP+ARTEMI+SEMIDÁN)&iwloc=A&hl=es&z=18",-15.6803955459999,27.7610923400001,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35009000.geojson,Público,,,328,,,Datos Abiertos de Canarias
614,35009012,CEIP MONTAÑA LAS PALMAS,CEIP,Colegio de Educación Infantil y Primaria,"C/ TRONCHADA, 9",MONTAÑA DE LAS PALMAS,35210,TELDE,GRAN CANARIA,Las Palmas,928-393000,,35009012@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipmontanalaspalmas,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",35707202,,CER TELDE,,,35010154 IES LOMO DE LA HERRADURA,35702379 - E.O.E.P. TELDE-VALSEQUILLO,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/614.kmz,"https://maps.google.com/maps?q=27.994739,-15.452289+(CEIP+MONTAÑA+LAS+PALMAS)&iwloc=A&hl=es&z=18",-15.452289,27.994739,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35009012.geojson,Público,,,319,,,Datos Abiertos de Canarias
618,35009103,CEE NUESTRA SEÑORA DE LOS VOLCANES,CEE,Centro de Educación Especial,C/ ARCIPRESTE DE HITA S/N,TAHICHE,35509,TEGUISE,LANZAROTE,Las Palmas,928-802211,928-802211,35009103@gobiernodecanarias.org,,https://www3.gobiernodecanarias.org/medusa/edublog/ceeensdelosvolcanes/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702664 - E.O.E.P. LANZAROTE NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/618.kmz,"https://maps.google.com/maps?q=29.0003577706168,-13.5393376878867+(CEE+NUESTRA+SEÑORA+DE+LOS+VOLCANES)&iwloc=A&hl=es&z=18",-13.5393376878867,29.0003577706168,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35009103.geojson,Público,,,201,,,Datos Abiertos de Canarias
619,35009127,"CPFP RAMA SANITARIA, S.L.",CPFP,Centro Privado de Formación Profesional,"CARRETERA DE ALMATRICHE,27",LAS PALMAS DE GRAN CANARIA,35018,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-698685 y 928-667875,928-698147,administracion@escueladentalcanarias.com,direccion@escueladentalcanarias.com,http://www.escueladentalcanarias.com,Privado,Docente,Titularidad Privada,,,,,,,35702661 - E.O.E.P. TAMARACEITE-SIETE PALMAS,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/619.kmz,"https://maps.google.com/maps?q=28.092328,-15.459647+(CPFP+RAMA+SANITARIA,+S.L.)&iwloc=A&hl=es&z=18",-15.459647,28.092328,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35009127.geojson,Sin niveles concertados,,,315,,,Datos Abiertos de Canarias
620,35009139,IES LA VEGA DE SAN JOSÉ,IES,Instituto de Educación Secundaria,"PASEO DE SAN JOSÉ, S/N",LAS PALMAS DE GRAN CANARIA,35015,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-303393,,35009139@gobiernodecanarias.org,,http://www.ieslavegadesanjose.com,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702658 - E.O.E.P. LA VEGA DE SAN JOSÉ,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482907,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/620.kmz,"https://maps.google.com/maps?q=28.0941258280001,-15.418099979+(IES+LA+VEGA+DE+SAN+JOSÉ)&iwloc=A&hl=es&z=18",-15.418099979,28.0941258280001,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35009139.geojson,Público,,,310,,,Datos Abiertos de Canarias
